\N,"Se0008m300g00000","950",\N,"Michelle",\N,"Mayhan",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Robyn Michelle Mayhan",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Se000Am300g00000","950",\N,"",\N,"Ford",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Ford",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Se000kn300g00000","950",\N,"",\N,"Raley",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Raley",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Se000Mn300g00000","950",\N,"",\N,"Mayhan",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Mayhan",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Se000wo300g00000","950",\N,"",\N,"County",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","County",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Se000Ap300g00000","950",\N,"",\N,"Operations",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Operations",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Se000w0700g00000","950",\N,"Kent",\N,"Raley",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Kent Edward Raley","408","425",\N
\N,"Se00001700g00000","950",\N,"Robyn",\N,"Michelle",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Robyn Michelle","450","464",\N
\N,"Se000w1700g00000","950",\N,"Raley",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Raley","694","699",\N
\N,"ci000YJ300g00000","1164",\N,"",\N,"Tucson",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Tucson",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000kL300g00000","1164",\N,"",\N,"Scope",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Scope",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000ML300g00000","1164",\N,"",\N,"Nogales",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Nogales",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000cM300g00000","1164",\N,"",\N,"Arizona",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Arizona",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000EM300g00000","1164",\N,"",\N,"Tucson",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Tucson",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000IN300g00000","1164",\N,"Cantu",\N,"Lopez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Adriana Cantu Lopez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000MO300g00000","1164",\N,"",\N,"Port",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Port",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000wP300g00000","1164",\N,"",\N,"Lopez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Lopez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000AQ300g00000","1164",\N,"",\N,"An",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","An",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci0000R300g00000","1164",\N,"",\N,"Office",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Office",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000MR300g00000","1164",\N,"",\N,"Operations",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Operations",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ci000Mp800g00000","1164",\N,"Adriana",\N,"Lopez",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Adriana Cantu Lopez","328","347",\N
\N,"ci000gq800g00000","1164",\N,"Dennis",\N,"Deconcini",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Dennis Deconcini","440","456",\N
\N,"ci000Mq800g00000","1164",\N,"Lopez",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Lopez","562","567",\N
\N,";d000w9300g00000","895",\N,"",\N,"Meth",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Meth",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000Ua300g00000","895",\N,"",\N,"Scope",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Scope",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000kb300g00000","895",\N,"",\N,"Arizona",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Arizona",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000Mb300g00000","895",\N,"",\N,"Mexican",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Mexican",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000wc300g00000","895",\N,"",\N,"Arizona",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Arizona",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000Yc300g00000","895",\N,"Javier",\N,"Ibarra",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Francisco Javier Ibarra",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000od300g00000","895",\N,"",\N,"Green",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Green",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d0008e300g00000","895",\N,"Garcia",\N,"Vasquez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Garcia Vasquez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000Ae300g00000","895",\N,"",\N,"Ford",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Ford",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d000Ef300g00000","895",\N,"",\N,"Green",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Green",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d0004g300g00000","895",\N,"",\N,"Vasquez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Vasquez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,";d0008N600g00000","895",\N,"Francisco",\N,"Ibarra",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Francisco Javier Ibarra","356","379",\N
\N,";d000EN600g00000","895",\N,"Carlos",\N,"Vasquez",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Carlos Garcia Vasquez","406","427",\N
\N,";d0008O600g00000","895",\N,"Vasquez",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Vasquez","745","752",\N
\N,"ck000Ah400g00000","1292",\N,"",\N,"Scope",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Scope",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck0000i400g00000","1292",\N,"",\N,"Tucson",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Tucson",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000si400g00000","1292",\N,"",\N,"Arizona",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Arizona",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000Ui400g00000","1292",\N,"",\N,"Mexico",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Mexico",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000kj400g00000","1292",\N,"Arizona",\N,"Border",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Arizona Border",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000Ik400g00000","1292",\N,"",\N,"Office",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Office",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck0008l400g00000","1292",\N,"De",\N,"Jesus",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Felipe De Jesus",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000Al400g00000","1292",\N,"",\N,"Gonzalez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Gonzalez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck0000m400g00000","1292",\N,"",\N,"Rocha",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Rocha",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000sm400g00000","1292",\N,"",\N,"During",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","During",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000cn400g00000","1292",\N,"",\N,"Gonzalez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Gonzalez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000En400g00000","1292",\N,"",\N,"Rocha",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Rocha",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck0004o400g00000","1292",\N,"",\N,"County",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","County",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000wo400g00000","1292",\N,"",\N,"Ariz",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Ariz",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000Up400g00000","1292",\N,"",\N,"Office",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Office",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000kq400g00000","1292",\N,"",\N,"Gonzalez",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Gonzalez",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000Mq400g00000","1292",\N,"",\N,"Rocha",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Rocha",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000wr400g00000","1292",\N,"",\N,"All",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","All",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"ck000UB900g00000","1292",\N,"Felipe",\N,"Jesus",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Felipe de Jesus","385","400",\N
\N,"ck000oC900g00000","1292",\N,"Gonzalez-Rocha",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Gonzalez-Rocha","401","415",\N
\N,"ck000UC900g00000","1292",\N,"Gonzalez-Rocha",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Gonzalez-Rocha","647","661",\N
\N,"ck000oD900g00000","1292",\N,"Gonzalez-Rocha",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Gonzalez-Rocha","904","918",\N
\N,"Rx000oG600g00000","2165",\N,"",\N,"Port",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Port",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000QG600g00000","2165",\N,"",\N,"Border",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Border",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000gH600g00000","2165",\N,"",\N,"Radio",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Radio",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000IH600g00000","2165",\N,"",\N,"Pilot",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Pilot",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000MI600g00000","2165",\N,"",\N,"Scope",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Scope",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000cJ600g00000","2165",\N,"",\N,"Arizona",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Arizona",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000wL600g00000","2165",\N,"",\N,"FAST",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","FAST",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"Rx000AM600g00000","2165",\N,"",\N,"While",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","While",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb0008E200g00000","725",\N,"",\N,"NASHVILLE",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","NASHVILLE",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000AE200g00000","725",\N,"",\N,"Tenn",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Tenn",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000EF200g00000","725",\N,"",\N,"Last",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Last",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb0004G200g00000","725",\N,"Nashville",\N,"Police",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Nashville Police",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000wG200g00000","725",\N,"Amal",\N,"Abdullahi",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Amal Abdullahi",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000YG200g00000","725",\N,"",\N,"Police",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Police",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000IH200g00000","725",\N,"Amal",\N,"Abdullahi",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Amal Abdullahi",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb0008I200g00000","725",\N,"",\N,"Muslim",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Muslim",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000AI200g00000","725",\N,"",\N,"She",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","She",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000kJ200g00000","725",\N,"",\N,"Abdullahi",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Abdullahi",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"lb000M0600g00000","725",\N,"Amal",\N,"Abdullahi",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Amal Abdullahi","159","173",\N
\N,"lb000g1600g00000","725",\N,"Amal",\N,"Abdullahi",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Amal Abdullahi","324","338",\N
\N,"3P000kFb00g00000","3267",\N,"",\N,"Colorado",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Colorado",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000MFb00g00000","3267",\N,"Columbine",\N,"High",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Columbine High",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000cGb00g00000","3267",\N,"",\N,"School",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","School",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000EGb00g00000","3267",\N,"",\N,"Law",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Law",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000kIb00g00000","3267",\N,"Eric",\N,"Harris",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Eric Harris",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000EKb00g00000","3267",\N,"",\N,"KILLING",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","KILLING",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000oLb00g00000","3267",\N,"Russell",\N,"Humphrey",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Russell Humphrey",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000sMb00g00000","3267",\N,"",\N,"Humphrey",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Humphrey",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000wNb00g00000","3267",\N,"",\N,"Humphrey",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Humphrey",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000UOb00g00000","3267",\N,"",\N,"Aurora",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Aurora",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000kPb00g00000","3267",\N,"",\N,"Colorado",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Colorado",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000IQb00g00000","3267",\N,"",\N,"Then",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Then",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000MRb00g00000","3267",\N,"",\N,"Beaufort",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Beaufort",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000QSb00g00000","3267",\N,"",\N,"Road",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Road",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000ATb00g00000","3267",\N,"",\N,"Jordan",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Jordan",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P0000Ub00g00000","3267",\N,"",\N,"Acer",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Acer",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000sUb00g00000","3267",\N,"",\N,"In",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","In",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000UUb00g00000","3267",\N,"",\N,"Jordan",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Jordan",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000EVb00g00000","3267",\N,"",\N,"Jordan",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Jordan",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P0004Wb00g00000","3267",\N,"he",\N,\N,\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","he",\N,\N,"25E7EA882C3B658FD7A0E6DE639AD385"
\N,"3P000wWb00g00000","3267",\N,"",\N,"He",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","He",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000YWb00g00000","3267",\N,"he",\N,\N,\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","he",\N,\N,"25E7EA882C3B658FD7A0E6DE639AD385"
\N,"3P000oXb00g00000","3267",\N,"",\N,"No",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","No",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"3P000wCq00g00000","3267",\N,"Eric",\N,"Harris",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Eric Harris","559","570",\N
\N,"3P0000Dq00g00000","3267",\N,"Russell",\N,"Humphrey",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Russell Humphrey","1083","1099",\N
\N,"3P000wDq00g00000","3267",\N,"Humphrey",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Humphrey","1186","1194",\N
\N,"3P0000Eq00g00000","3267",\N,"Humphrey",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Humphrey","1404","1412",\N
\N,"3P000wEq00g00000","3267",\N,"Mark",\N,"Jordan",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Mark Jordan","2546","2557",\N
\N,"us000wq600g00000","1822",\N,"",\N,"THE",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","THE",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000Yq600g00000","1822",\N,"",\N,"PRESS",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","PRESS",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000or600g00000","1822",\N,"",\N,"Friday",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Friday",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us0008s600g00000","1822",\N,"",\N,"COLUMBUS",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","COLUMBUS",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000As600g00000","1822",\N,"",\N,"Ga",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Ga",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us0000t600g00000","1822",\N,"",\N,"Friday",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Friday",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000ou600g00000","1822",\N,"",\N,"Friday",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Friday",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000Qu600g00000","1822",\N,"Terrell",\N,"Mayton",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Terrell Mayton",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000gv600g00000","1822",\N,"",\N,"He",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","He",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us0000w600g00000","1822",\N,"",\N,"While",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","While",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000sw600g00000","1822",\N,"",\N,"Mayton",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Mayton",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000cx600g00000","1822",\N,"",\N,"Columbus",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Columbus",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000gy600g00000","1822",\N,"",\N,"Stallone",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Stallone",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000Iy600g00000","1822",\N,"",\N,"Friday",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Friday",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us0008z600g00000","1822",\N,"",\N,"Columbus",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Columbus",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000Az600g00000","1822",\N,"Bill",\N,"Rawn",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Bill Rawn",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000kA600g00000","1822",\N,"",\N,"Ledger",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Ledger",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000MA600g00000","1822",\N,"",\N,"He",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","He",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000cB600g00000","1822",\N,"",\N,"You",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","You",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000YB600g00000","1822",\N,"",\N,"Mayton",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Mayton",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000oC600g00000","1822",\N,"he",\N,\N,\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","he",\N,\N,"25E7EA882C3B658FD7A0E6DE639AD385"
\N,"us000QC600g00000","1822",\N,"",\N,"Media",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Media",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000gD600g00000","1822",\N,"",\N,"Friday",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Friday",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us0000E600g00000","1822",\N,"",\N,"Tennessee",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Tennessee",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000sE600g00000","1822",\N,"",\N,"No",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","No",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000UE600g00000","1822",\N,"",\N,"Most",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Most",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000kF600g00000","1822",\N,"",\N,"Friday",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Friday",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us000MF600g00000","1822",\N,"",\N,"Mayton",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Mayton",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"us0008Fe00g00000","1822",\N,"Terrell",\N,"Mayton",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Terrell Mayton","482","496",\N
\N,"us000EFe00g00000","1822",\N,"Columbus",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Columbus","696","704",\N
\N,"us0008Ge00g00000","1822",\N,"Sylvester",\N,"Stallone",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Sylvester Stallone","743","761",\N
\N,"us000EGe00g00000","1822",\N,"Columbus",\N,"",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Columbus","865","873",\N
\N,"us0008He00g00000","1822",\N,"Bill",\N,"Rawn",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Bill Rawn","885","894",\N
\N,"us000EHe00g00000","1822",\N,"Columbus",\N,"Ledger-Enquirer",\N,\N,\N,\N,\N,\N,"com.ibm.systemT.Person","Columbus Ledger-Enquirer","904","928",\N
\N,"bK000AB900g00000","2955",\N,"",\N,"Syracuse",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Syracuse",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK000EC900g00000","2955",\N,"",\N,"Postal",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Postal",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK0004D900g00000","2955",\N,"",\N,"Inspection",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Inspection",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK000wD900g00000","2955",\N,"",\N,"Service",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Service",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK000YD900g00000","2955",\N,"",\N,"For",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","For",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK0000F900g00000","2955",\N,"",\N,"Special",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","Special",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK000kH900g00000","2955",\N,"",\N,"ASSISTANCE",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","ASSISTANCE",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK000MH900g00000","2955",\N,"",\N,"TO",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","TO",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
\N,"bK0004K900g00000","2955",\N,"",\N,"He",\N,\N,\N,\N,\N,\N,"com.dp.en.PersonName","He",\N,\N,"218973B09EC48932D9E5F1DC4E087943"
